,time,hash,latitude,longitude,serial,distance
0,2019-08-01T09:33:00Z,00c0f1784a19335a82010e4e8417bf84215198ae1779ce0fc77c8142,60.16897,24.95222,00000000aa852af1,16.1
1,2019-08-01T09:33:00Z,0250c1a3fec2af7100dee6c66d2e9464a99fe468aacb4d1e82bc917a,60.16762,24.95415,000000006b44cce7,13.75
2,2019-08-01T09:33:00Z,0fff89885f08417f20aadfdbf62a372277e9085bcd024374b772ecac,60.16531,24.9442,00000000fdda10fe,20.28
3,2019-08-01T09:33:00Z,120b564531d97aac787e1ccc1e81a4cbfe9948e62ed14fc3802b0b74,60.16544,24.95398,0000000038d83d41,25.36
4,2019-08-01T09:33:00Z,144afc51fc2443c7031a2912566eff2ce60226a49d6d2bd7c2923700,60.16544,24.95398,0000000038d83d41,18.79
5,2019-08-01T09:33:00Z,14c7e1511b70f4dd3359cbece1377aebb4d70531f5489eefe53d7c3c,60.16544,24.95398,0000000038d83d41,27.28
6,2019-08-01T09:33:00Z,15918569de0a46a8eb56b43d8d39f7fc82619ff1006f00822c85745c,60.17919,24.95181,000000007b5207b6,6.46
7,2019-08-01T09:33:00Z,165ebbb4090d47319ae370f0d0854fdc1f6b79499f8b2e4d3c3533c0,60.16544,24.95398,0000000038d83d41,29.32
8,2019-08-01T09:33:00Z,24d2f2ddd119efcb13abb0ab2cb53850e9788b6713967ccca4d6e071,60.16897,24.95222,00000000aa852af1,12.69
9,2019-08-01T09:33:00Z,2a93b61a3863ace54349d7a0937e4134fcc6d4dfcf064eefae2b7cf8,60.15432,24.9211,0000000019fb59c4,13.75
10,2019-08-01T09:33:00Z,2becc116b6903367f24fb8033b421a173af04cdaca16ac8b2f91be52,60.16762,24.95415,000000006b44cce7,23.56
11,2019-08-01T09:33:00Z,2efd972897e318100638d8474e49f7d4cbfb4d97c6ee232a20a417e2,60.16897,24.95222,00000000aa852af1,17.4
12,2019-08-01T09:33:00Z,43b676ed3aef4c2d8846694817e76117873be52e7f788e0cb366c1c4,60.16629,24.95957,00000000fb7600be,27.28
13,2019-08-01T09:33:00Z,5bbb5184fded3e51bc78e45e39917794285e6bbc72da404802a9599a,60.16531,24.9442,00000000fdda10fe,23.56
14,2019-08-01T09:33:00Z,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,23.56
15,2019-08-01T09:33:00Z,5eed115a984d490b02b602d73787aee8dc8c4e9365b77fbff3818a76,60.16629,24.95957,00000000fb7600be,25.36
16,2019-08-01T09:33:00Z,6a657079c1bdc8114c289be1ddd83e5846d4279a920d1697b8ff0033,60.18203,24.91341,00000000342570c2,17.4
17,2019-08-01T09:33:00Z,6ba992ba71bb78f1085bf9fe3921db72a418b8ec7d269737a1f502a7,60.1538,24.95595,0000000038bf9618,5.41
18,2019-08-01T09:33:00Z,6d22b751ff5173035dc85c52c3dff0780126adae67fe33dc62dd45ef,60.16531,24.9442,00000000fdda10fe,25.36
19,2019-08-01T09:33:00Z,6f06341f358e61699fe1e55e986dd0554bc8da28b91daf0c5ad99db6,60.16629,24.95957,00000000fb7600be,20.28
20,2019-08-01T09:33:00Z,76c7f42283513d0e289bf786d89463b5025b2ae0f4e13519a4cf228b,60.15432,24.9211,0000000019fb59c4,13.75
21,2019-08-01T09:33:00Z,77f94a044430df08d394c37d344aeb86fc69188c9be079fbfb912a41,60.16762,24.95415,000000006b44cce7,9.12
22,2019-08-01T09:33:00Z,78d5f60b36b59c06c3988b94e11744bb3aed5dcbc214f91f228bf892,60.16448,24.97323,0000000053c6c2be,27.28
23,2019-08-01T09:33:00Z,84fdfd8881f633c5f0c71c1480053953ca4b05e848052d97c063ad38,60.1538,24.95595,0000000038bf9618,20.28
24,2019-08-01T09:33:00Z,87dfaad29a9276ddddb1fa021d3bc23ad14824c1af16f7d87e713689,60.14951,24.92138,0000000006dd41f6,9.92
25,2019-08-01T09:33:00Z,8c75c3289c84fe4493e1e272a77b615fe1985880c5dc68a7c1a17b53,60.16762,24.95415,000000006b44cce7,12.69
26,2019-08-01T09:33:00Z,8cc6ddaa460aeae8cc9e8a33f91a01c8cd4c0c8bf8a943210a28c84d,60.1538,24.95595,0000000038bf9618,17.4
27,2019-08-01T09:33:00Z,90778cdb407c97aacbb3fd01f29f2680b24f7e8b2365e56cf8d9b4c4,60.16531,24.9442,00000000fdda10fe,27.28
28,2019-08-01T09:33:00Z,9843c6216661048343a0e49cf3d8aa2883cf77f452666a1c873a1052,60.16448,24.97323,0000000053c6c2be,17.4
29,2019-08-01T09:33:00Z,9d03d14afa49576281aa26db60e517f7c1ec8aa36f7756959a860a8a,60.16629,24.95957,00000000fb7600be,12.69
30,2019-08-01T09:33:00Z,a29a79e51e475d7861420bccc8b2cd3765e55224a74fb96373b93a47,60.173,24.92524,0000000096918cfa,12.69
31,2019-08-01T09:33:00Z,a5302e72a58b038ac7633e65863bac48d8153d8837533ac7b5409f37,60.16629,24.95957,00000000fb7600be,9.12
32,2019-08-01T09:33:00Z,a91d379a4b57c5df22db0d7a041ff69f657b4b31f28554b1011fc03c,60.16544,24.95398,0000000038d83d41,23.56
33,2019-08-01T09:33:00Z,a9da1ee82e3b670e276c26b483dd50f4a6d0c6f77ef82245d3ae6086,60.18203,24.91341,00000000342570c2,17.4
34,2019-08-01T09:33:00Z,ab0f67c0c0e1ba5eac9013f9c314feadf340ddf08543b91e70483594,60.16544,24.95398,0000000038d83d41,18.79
35,2019-08-01T09:33:00Z,b33ae7715d6d2571066655c2c8954a5a364b5601869047de83410d9f,60.16629,24.95957,00000000fb7600be,20.28
36,2019-08-01T09:33:00Z,b851f114e0210cafffc75aa26c1b276c900f4083e224367195561efa,60.16829,24.94214,00000000afef4555,21.87
37,2019-08-01T09:33:00Z,c40c37def6bf11a63a2556519a7c6233fd417cdeea2cf14f28e7c42c,60.16531,24.9442,00000000fdda10fe,16.1
38,2019-08-01T09:33:00Z,cf05623e4d87ce0906c0b0b7dbf53aacc1228016cd27c341228b6e76,60.18203,24.91341,00000000342570c2,21.87
39,2019-08-01T09:33:00Z,d127ead865385b64ae537a703a26be15fae4b5332ce0fbf03d5e0c23,60.1538,24.95595,0000000038bf9618,36.27
40,2019-08-01T09:33:00Z,dd2c9c82cf3737146294aff6f814a1349fb0bc4bedf518715dacbe8f,60.18203,24.91341,00000000342570c2,18.79
41,2019-08-01T09:33:00Z,ec72ef080c605e71978aed0d3b5f22c3c3133677a43c614b72eedc6d,60.14699,24.922,00000000a53ed894,23.56
42,2019-08-01T09:33:00Z,ed70dda6b7faebd4340dacdb452ab224d9d3c308df417b7fa76f54e8,60.14951,24.92138,0000000006dd41f6,25.36
43,2019-08-01T09:33:00Z,f088630d7476dae7d4b7e2bb1f10575f2c89acb4b6e061f3d57c2b40,60.16531,24.9442,00000000fdda10fe,18.79
44,2019-08-01T09:33:00Z,014c00090d1e3d58d66787b69f57403f9d170eee003b0198233bcbbe,60.16897,24.95222,00000000aa852af1,18.79
45,2019-08-01T09:33:00Z,019f1fcc7f088d17bdf1d5ce032a718bcdb950d7add9a65024c39b8a,60.14947,24.91438,000000004ef3150d,1.88
46,2019-08-01T09:33:00Z,023f24695a8fb1b96f10116c7a5e7b5185e9ceb9c9c80174d71ad24c,60.17918,24.95141,00000000675d5200,2.54
47,2019-08-01T09:33:00Z,028149b8bfaf37d1f064cb0b4f23ae118f00d8eff41679fb8830396a,60.16531,24.9442,00000000fdda10fe,25.36
48,2019-08-01T09:33:00Z,02fb8c740573d86a30d1a85d4b270f0d198cd0487446d6ca84453f3f,60.16544,24.95398,0000000038d83d41,17.4
49,2019-08-01T09:33:00Z,039580aafeb7fa6c5ac77bb5d1cac7592c12c7313f6f663ecb2e37ae,60.14947,24.91438,000000004ef3150d,8.38
50,2019-08-01T09:33:00Z,03f427d436ba092925de462b11374bdbdab0443620037675621fbc11,60.17919,24.95181,000000007b5207b6,7.69
51,2019-08-01T09:33:00Z,0456381160263b541195e7f56307837d993cbb9ddac27888bfd8823f,60.14951,24.92138,0000000006dd41f6,5.41
52,2019-08-01T09:33:00Z,048a867e7f63376323c6843b6ec280dc011972394f5ba677d000df8b,60.17918,24.95141,00000000675d5200,8.38
53,2019-08-01T09:33:00Z,0523fb8a26011f5a4e5ca23a449238cda6c939eef3697a20e3992a72,60.16829,24.94214,00000000afef4555,25.36
54,2019-08-01T09:33:00Z,058a45bfea112ae15a0eeea1fee9b5aaac5795a306154d2eb717a2ad,60.16829,24.94214,00000000afef4555,12.69
55,2019-08-01T09:33:00Z,087f5b5b5fb017ff490031b803a5eb28d86ea20f67ae775c2487e1de,60.16829,24.94214,00000000afef4555,5.41
56,2019-08-01T09:33:00Z,0c9b42b951f067329c00fda93b91cfe3333a60609a78518aef6b8eed,60.16829,24.94214,00000000afef4555,4.94
57,2019-08-01T09:33:00Z,0d2a30f4e69ed2b7c428129d550b561c93cfe41bbf290ae41a4343bc,60.16762,24.95415,000000006b44cce7,8.38
58,2019-08-01T09:33:00Z,0d37d0a3bcc767f33f85059a0190a8d2ed181046dbd8e2fcf47b51aa,60.16448,24.97323,0000000053c6c2be,13.75
59,2019-08-01T09:33:00Z,0da2aae084c5d05e8c754eb5d94612ede5f11357be2d14c30b25ec9f,60.16544,24.95398,0000000038d83d41,21.87
60,2019-08-01T09:33:00Z,0e6825688fb48860bf5ab55d9e0268da3be43afb875f70515ce2d2bd,60.17918,24.95141,00000000675d5200,21.87
61,2019-08-01T09:33:00Z,0e7d81cb9be3a8be04ac620666601aa200c7725bc80a34e3d57b2571,60.16897,24.95222,00000000aa852af1,16.1
62,2019-08-01T09:33:00Z,106603786427091f8f6ff2ca4ada83973ef370ae41d454d51e2eb945,60.17918,24.95141,00000000675d5200,2.3
63,2019-08-01T09:33:00Z,10c46da76ccecaf62c615f28d8c3a28ce0e811515b151866deea7fd8,60.18203,24.91341,00000000342570c2,23.56
64,2019-08-01T09:33:00Z,10d0fed0f7d40b253b5fc5a53297dc9af8bb76fa6f34d5e71383cb62,60.17919,24.95181,000000007b5207b6,25.36
65,2019-08-01T09:33:00Z,121224ebfbcca5131b4d3debf698823fffcad8d04e291f10fcdc005f,60.16629,24.95957,00000000fb7600be,9.12
66,2019-08-01T09:33:00Z,13355642cadab614ae1e8fb231d7fa62bb17d4bc95b0ae31c2568a1e,60.14947,24.91438,000000004ef3150d,9.92
67,2019-08-01T09:33:00Z,141d72b6a0d2e0d5b954f35081d584c74033638c47edc73b5ae3b783,60.16897,24.95222,00000000aa852af1,33.81
68,2019-08-01T09:33:00Z,14213e3bb78d48f5a0af248b33e9d31a348da77afb504627b957516f,60.16448,24.97323,0000000053c6c2be,29.32
69,2019-08-01T09:33:00Z,14c0ed5d6735f12c5152dadee7db1026df77ae8f15b680d666c09ddb,60.16448,24.97323,0000000053c6c2be,23.56
70,2019-08-01T09:33:00Z,16c147c6b21ece18d2d0b4f837809afa8d3a381228dd4079eebf4dce,60.16531,24.9442,00000000fdda10fe,2.3
71,2019-08-01T09:33:00Z,16d12c88f755bb859f9ff353ca5d77008c83414b50b5d7765909d367,60.16829,24.94214,00000000afef4555,16.1
72,2019-08-01T09:33:00Z,190cdde22bc3e3a41cd0f9da7efb3a917bc09e8034b05ca6064ea8a8,60.17918,24.95141,00000000675d5200,18.79
73,2019-08-01T09:33:00Z,1993b5f4d5bb3995ec45d5ef1de9d9ad082acf9f5962fede44428595,60.14947,24.91438,000000004ef3150d,11.7
74,2019-08-01T09:33:00Z,19d538961b4c2539148ac038814843e482a5745d05b7016657b04e9a,60.14947,24.91438,000000004ef3150d,11.7
75,2019-08-01T09:33:00Z,1a5771f723f680fe038641e3db015078f2b9121d40c9b889ea02177a,60.14947,24.91438,000000004ef3150d,5.91
76,2019-08-01T09:33:00Z,1a57bd34277fe3aa53713073545494a0709042a5e570289c502666d6,60.16897,24.95222,00000000aa852af1,18.79
77,2019-08-01T09:33:00Z,1aa630c4290d9a0f9cad7716f3ad7bc4439a311c213a38256718aece,60.16762,24.95415,000000006b44cce7,11.7
