,time,hash,latitude,longitude,serial,distance
0,2019-08-01T15:39:00Z,075be70b0c9febdacbaeeb7cd5008912aad9ce85c22f5ee3d6b77e40,60.16897,24.95222,00000000aa852af1,7.05
1,2019-08-01T15:39:00Z,0fff89885f08417f20aadfdbf62a372277e9085bcd024374b772ecac,60.16531,24.9442,00000000fdda10fe,27.28
2,2019-08-01T15:39:00Z,144afc51fc2443c7031a2912566eff2ce60226a49d6d2bd7c2923700,60.16544,24.95398,0000000038d83d41,14.89
3,2019-08-01T15:39:00Z,14c7e1511b70f4dd3359cbece1377aebb4d70531f5489eefe53d7c3c,60.16544,24.95398,0000000038d83d41,41.64
4,2019-08-01T15:39:00Z,163ca4044426aba8ec89b9be48e143c43c55c07b5de543e88deae1d7,60.14699,24.922,00000000a53ed894,17.4
5,2019-08-01T15:39:00Z,22581e1d9764b88a01034a4cab1a6b02fa4aa770025b9bd340685163,60.15432,24.9211,0000000019fb59c4,23.56
6,2019-08-01T15:39:00Z,2ca7922c95bf0032ad52170734e5d15c41a7e0bebd7689f03c096f6f,60.14947,24.91438,000000004ef3150d,9.92
7,2019-08-01T15:39:00Z,2cbdb709bb456bc8bca60a86bfa0fd9e979051582401008738e2db26,60.16762,24.95415,000000006b44cce7,12.69
8,2019-08-01T15:39:00Z,300c463336b14658eeb6f0405b01411559cdeb35917a97e846907063,60.16762,24.95415,000000006b44cce7,17.4
9,2019-08-01T15:39:00Z,36da9f89257a9396e4d745add999a0f0d60fd4dc2a38619e5761dc6b,60.16762,24.95415,000000006b44cce7,25.36
10,2019-08-01T15:39:00Z,41d3af8da554a2f22a1c6596e0da84fd612b70022b5d295e6b4928e7,60.15432,24.9211,0000000019fb59c4,14.89
11,2019-08-01T15:39:00Z,48cc8e1367abdf3560902c17d5b6be9777b260df82df76aac56d492c,60.16897,24.95222,00000000aa852af1,31.5
12,2019-08-01T15:39:00Z,4c5f18f9840338be4b03b398b0729b86a73a469d2e351ffb16a285ba,60.16829,24.94214,00000000afef4555,10.78
13,2019-08-01T15:39:00Z,4de1234054c0ad564da4a96fa45a0531feaa109e9da645e55bf27afc,60.16629,24.95957,00000000fb7600be,14.89
14,2019-08-01T15:39:00Z,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,20.28
