,distance,hash,latitude,longitude,serial,time
0,10.78,0427fca898279d3a65935d9844b4a5a0bcbe2c05bb80e8e5781e5626,60.14951,24.92138,0000000006dd41f6,2019-08-02T10:10:00Z
1,29.32,14c7e1511b70f4dd3359cbece1377aebb4d70531f5489eefe53d7c3c,60.16544,24.95398,0000000038d83d41,2019-08-02T10:10:00Z
2,27.28,24d2f2ddd119efcb13abb0ab2cb53850e9788b6713967ccca4d6e071,60.16897,24.95222,00000000aa852af1,2019-08-02T10:10:00Z
3,12.69,2a93b61a3863ace54349d7a0937e4134fcc6d4dfcf064eefae2b7cf8,60.15432,24.9211,0000000019fb59c4,2019-08-02T10:10:00Z
4,18.79,2af9f18ec38ddcce3e687bdf1a0e3d95da68f65a2028ee4a3bdeddab,60.15432,24.9211,0000000019fb59c4,2019-08-02T10:10:00Z
5,23.56,2e259e531c23cf097fe8fa5c345b709965c333247ce5e53e8ef69029,60.1538,24.95595,0000000038bf9618,2019-08-02T10:10:00Z
6,25.36,44e5d8afaf3178ea7b3c1cdaff970dfed2be6e0be7f289f688ff02fc,60.16544,24.95398,0000000038d83d41,2019-08-02T10:10:00Z
7,12.69,5c5b8ebf392d3a1a9eded11c6d68af45797c4c0cf5f8cb94fc541df4,60.16762,24.95415,000000006b44cce7,2019-08-02T10:10:00Z
8,23.56,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,2019-08-02T10:10:00Z
9,20.28,5eed115a984d490b02b602d73787aee8dc8c4e9365b77fbff3818a76,60.16629,24.95957,00000000fb7600be,2019-08-02T10:10:00Z
10,16.1,615d410f0b6bdfe238bd2ae35e15233be6ca7037ea5f8f2fde115bab,60.14951,24.92138,0000000006dd41f6,2019-08-02T10:10:00Z
11,13.75,646c47a7a578720c29f6c6d59929f8e7007be4ed23051011680bffce,60.16544,24.95398,0000000038d83d41,2019-08-02T10:10:00Z
12,14.89,6f06341f358e61699fe1e55e986dd0554bc8da28b91daf0c5ad99db6,60.16629,24.95957,00000000fb7600be,2019-08-02T10:10:00Z
13,13.75,6ff437688c444238352c28f64f9d2a7d0f14d19c9ea42c225380501e,60.16762,24.95415,000000006b44cce7,2019-08-02T10:10:00Z
14,17.4,79f136afa0dd8717337c01c70b457c464aaf0fa25b440f51a394ec23,60.16762,24.95415,000000006b44cce7,2019-08-02T10:10:00Z
15,16.1,7e103d87d35871b6a4d1744eb32c56aa27008fd18677e9b481167b36,60.16829,24.94214,00000000afef4555,2019-08-02T10:10:00Z
16,14.89,83cc91ad2e92ebbef414c465b3cdb72fa3cf6bd0e2f5d56137444bca,60.17919,24.95181,000000007b5207b6,2019-08-02T10:10:00Z
17,5.91,87dfaad29a9276ddddb1fa021d3bc23ad14824c1af16f7d87e713689,60.14951,24.92138,0000000006dd41f6,2019-08-02T10:10:00Z
18,27.28,8cc6ddaa460aeae8cc9e8a33f91a01c8cd4c0c8bf8a943210a28c84d,60.1538,24.95595,0000000038bf9618,2019-08-02T10:10:00Z
19,17.4,8ff60f950161ed884860c37d18e95c683a57d568528f4083008a5dd8,60.15432,24.9211,0000000019fb59c4,2019-08-02T10:10:00Z
20,25.36,94b5922a741b974e08d72e750daaf158b93abab4e075dfe8196cb7f1,60.14699,24.922,00000000a53ed894,2019-08-02T10:10:00Z
21,18.79,94d6b5ffc6c990c9febe00232201b2626d3f30f3f44a15e59d7ac6dd,60.16544,24.95398,0000000038d83d41,2019-08-02T10:10:00Z
22,25.36,9e542b3a7effec1e348e152448282ff99d56cacba9ecdb492a7dd572,60.1538,24.95595,0000000038bf9618,2019-08-02T10:10:00Z
23,12.69,a1ba09b019cae8df2ec9396f46a163e5b29858a11380955ed9605985,60.15432,24.9211,0000000019fb59c4,2019-08-02T10:10:00Z
24,16.1,b4faf2d3c4d2b199afeab6ab63b583fe3a2e81e14abbef6917f25129,60.15432,24.9211,0000000019fb59c4,2019-08-02T10:10:00Z
25,29.32,b5026d7cf52e7ab96df2ba76a516d819fb11765e520b765d373d186b,60.16448,24.97323,0000000053c6c2be,2019-08-02T10:10:00Z
26,7.69,b5fd6b317890e5ab2d79e2cd1abe61626d45a753c7337d0d40728898,60.16762,24.95415,000000006b44cce7,2019-08-02T10:10:00Z
27,18.79,bb52abe4edeb7604c7a55e84373a051fe6adeac1849883eb0877f237,60.15432,24.9211,0000000019fb59c4,2019-08-02T10:10:00Z
28,14.89,bb98768dad0f7c52cf643f035a3e7e48f5cfe28557c66f2a75914b31,60.15432,24.9211,0000000019fb59c4,2019-08-02T10:10:00Z
29,20.28,c40c37def6bf11a63a2556519a7c6233fd417cdeea2cf14f28e7c42c,60.16531,24.9442,00000000fdda10fe,2019-08-02T10:10:00Z
30,16.1,c9d887df2e1c14025b019315a10dd2972a417e3b1f8db364e4552589,60.16544,24.95398,0000000038d83d41,2019-08-02T10:10:00Z
31,21.87,cf05623e4d87ce0906c0b0b7dbf53aacc1228016cd27c341228b6e76,60.18203,24.91341,00000000342570c2,2019-08-02T10:10:00Z
32,20.28,d34d408fb046e98ae2657c1a38f6f5091a41f5e1f7402d6a79d02bad,60.17919,24.95181,000000007b5207b6,2019-08-02T10:10:00Z
33,27.28,f088630d7476dae7d4b7e2bb1f10575f2c89acb4b6e061f3d57c2b40,60.16531,24.9442,00000000fdda10fe,2019-08-02T10:10:00Z
34,7.69,fc4f3a44235f1cfc7b53f14ba2da599976a5a0a220d23b852688e485,60.17919,24.95181,000000007b5207b6,2019-08-02T10:10:00Z
35,18.79,00458f68a72e603c810b11bd697cd36ad03e5dbc76a852b336aa5db9,60.14951,24.92138,0000000006dd41f6,2019-08-02T10:10:00Z
36,0.16,011c43330e8d61a8758725a9d5eed5f26a638bb39b5e5aa169b33c15,60.17065,24.93641,000000000f4919c9,2019-08-02T10:10:00Z
37,20.28,024a340f95121bac35ba32331bb508391ce182ba8266f355d130f4a1,60.16762,24.95415,000000006b44cce7,2019-08-02T10:10:00Z
38,25.36,049c253e57d41c5e51f5aa4a4c8f725c7c067163438af827db5ef823,60.16448,24.97323,0000000053c6c2be,2019-08-02T10:10:00Z
39,4.11,053e157f59e48dc14eff9d204fa0d4c90d22c738c2a1f4b934a7f520,60.16762,24.95415,000000006b44cce7,2019-08-02T10:10:00Z
40,3.74,05d161d5aef6f986044950aa68e96125ffacf254da36c9fc63bb8604,60.14947,24.91438,000000004ef3150d,2019-08-02T10:10:00Z
41,2.8,06a90640723204fe5f8f74559ceb6d03029993d9384a041bca49c346,60.17919,24.95181,000000007b5207b6,2019-08-02T10:10:00Z
42,9.12,08b14531364e73253f861a52ad7ab1c703c28e98015f09c3bc70faa3,60.17919,24.95181,000000007b5207b6,2019-08-02T10:10:00Z
43,11.7,08d7689d3b948ebae2a37c4cc8fad7ea198aebf18418ec247e2a89b6,60.17065,24.93641,000000000f4919c9,2019-08-02T10:10:00Z
44,20.28,09041b5605ab26c769991e004d85c3e6cfcf41ae689da73fb946a1df,60.16829,24.94214,00000000afef4555,2019-08-02T10:10:00Z
45,20.28,09e7cb619cb0d67407d7f3aa1c6a204fb5a101ed2a650cb7a4a5bc77,60.14951,24.92138,0000000006dd41f6,2019-08-02T10:10:00Z
46,21.87,0a48b46cd846eef095f189cb237a6ebbaf1614df01ba8c5ae42b4fa2,60.17918,24.95141,00000000675d5200,2019-08-02T10:10:00Z
47,23.56,0a54b501bffc765683c813a96beeb73f4d6b3847dae102cfb1656715,60.17002,24.94407,000000006b087f40,2019-08-02T10:10:00Z
48,23.56,0b4ee63943ab07e50670ef43a8a5320f88000bebcf70310bdcdc1d31,60.16897,24.95222,00000000aa852af1,2019-08-02T10:10:00Z
49,16.1,0b5dad84c561a0483cd5e258110c316df8790d5bb1727590f7f3214c,60.16762,24.95415,000000006b44cce7,2019-08-02T10:10:00Z
50,5.41,0cc1a49dd05c9f767052a50405bb7681759986e602f08aabfd1ac8b7,60.17065,24.93641,000000000f4919c9,2019-08-02T10:10:00Z
51,18.79,0cc3278acf5e20407226d055da5c7800ac5620ab77c427eba1db6dc0,60.16897,24.95222,00000000aa852af1,2019-08-02T10:10:00Z
52,25.36,0cc8f614388d21f64637f741062f5f51c9012f2f3f509fa17a2791c5,60.16829,24.94214,00000000afef4555,2019-08-02T10:10:00Z
53,14.89,0e4d5ae7f7d85984e7e64c4a4b03d80abe0e30140d004717cf267368,60.16629,24.95957,00000000fb7600be,2019-08-02T10:10:00Z
54,18.79,0e6d351a2dca9b98538c6e66b3e0f1a05a7c0cf6c0dc7e16060b39f4,60.16762,24.95415,000000006b44cce7,2019-08-02T10:10:00Z
55,23.56,0ec18c8bba78519b5c605ddb53f48df32cd0452ca9f304e8fa3c686e,60.16897,24.95222,00000000aa852af1,2019-08-02T10:10:00Z
56,27.28,0ece6eadc2c1f56e82b5cf516662bc7fcae9bcf7628a21c63d2d4a5e,60.16531,24.9442,00000000fdda10fe,2019-08-02T10:10:00Z
57,20.28,0fffaaf9b48b2c96b22172ec3668100291f7af5dba97fb0284aa196e,60.16897,24.95222,00000000aa852af1,2019-08-02T10:10:00Z
58,11.7,12012b94f1e57f1b0126052cc11a3bff3eff24467afa8d67d041fe16,60.16531,24.9442,00000000fdda10fe,2019-08-02T10:10:00Z
59,9.92,12ad38a2aad305dfe999ca6160aa427006f577e963900bf7881eb040,60.16531,24.9442,00000000fdda10fe,2019-08-02T10:10:00Z
60,29.32,130bfabccab6b20ab99276f0a08066a1150c6a534677c6e7e24c0d4d,60.16448,24.97323,0000000053c6c2be,2019-08-02T10:10:00Z
61,23.56,1344ecdfda606ebd5d87c71abe3962fcbf67a74ff70a910f4bce66ae,60.16897,24.95222,00000000aa852af1,2019-08-02T10:10:00Z
62,7.05,13913cd3033d58734561a37388e7747836279d3af978c80fab96c0df,60.16762,24.95415,000000006b44cce7,2019-08-02T10:10:00Z
63,7.69,16496d755c808cc705e05b99cbbeb3d461fe1cf5de86311e1ba92299,60.14951,24.92138,0000000006dd41f6,2019-08-02T10:10:00Z
64,27.28,167ed47a375fb56dfe2b265c47721f0c30c66971f7fcae8d84dde6c4,60.14699,24.922,00000000a53ed894,2019-08-02T10:10:00Z
65,29.32,176d4be20eb265a6736eb52996cb8c2cfdc85f60c7cf6f7f5a1ae240,60.1538,24.95595,0000000038bf9618,2019-08-02T10:10:00Z
66,20.28,185e60161016f914bd975c2f809350c19ce8c63a0bf8b0f4880ffc96,60.18203,24.91341,00000000342570c2,2019-08-02T10:10:00Z
67,29.32,187a7142930b6fff63ac27b08721e01d54ad586c3616563d82df7709,60.18203,24.91341,00000000342570c2,2019-08-02T10:10:00Z
68,7.69,1a8fe921296cb475cc9f4b9d36a8ef6054030352fe732604a70206b2,60.17919,24.95181,000000007b5207b6,2019-08-02T10:10:00Z
69,0.84,1a9473a9a646301786b30f5f39b294e04f7d132640317a2c5aceb422,60.16531,24.9442,00000000fdda10fe,2019-08-02T10:10:00Z
70,9.12,1af352f50d1383334c7a8d0954260563347eafbf465b42d6c8c6cf0c,60.16829,24.94214,00000000afef4555,2019-08-02T10:10:00Z
71,13.75,1b1e270cf852ed652a5d4b95595b7dc59ec4083102d3275100248716,60.16762,24.95415,000000006b44cce7,2019-08-02T10:10:00Z
72,7.05,1b3774eefe520d0cbb10d301120a7d561787e1cabe97f464e36c94f0,60.16897,24.95222,00000000aa852af1,2019-08-02T10:10:00Z
73,14.89,1b38891e2db96f2f3a9e7fb7bcbb038aa6463f51f3fa642354bf48e4,60.17919,24.95181,000000007b5207b6,2019-08-02T10:10:00Z
74,6.46,1bd9b728258b7408e6e08d3132144d7a6555c091eaf6eecdc6af987d,60.14947,24.91438,000000004ef3150d,2019-08-02T10:10:00Z
75,9.12,1c69701feb2bd5fec1d10a187c2436280d4412875cc003a8c5a57ada,60.14947,24.91438,000000004ef3150d,2019-08-02T10:10:00Z
76,10.78,1d4e1f596f47541fe0b09a34d808df70f0c9a9e49ff08708b54285bb,60.16762,24.95415,000000006b44cce7,2019-08-02T10:10:00Z
77,6.46,1da617a91d0cc2974796b9bc754b354d558ff4792503eda1cb0b3856,60.16897,24.95222,00000000aa852af1,2019-08-02T10:10:00Z
78,12.69,1dc0f594b25b72452d4bcf2174f54fb2ef338c6de4746787495f306a,60.18203,24.91341,00000000342570c2,2019-08-02T10:10:00Z
79,20.28,1e3a27536b0bd5dc23b8ad66bc72cc0f2f678930629f1da8c0aec540,60.16544,24.95398,0000000038d83d41,2019-08-02T10:10:00Z
