,distance,hash,latitude,longitude,serial,time
0,13.75,02acf25115923f512121161c5736ff7ee6b64e91b40dc402c8e1f85d,60.16448,24.97323,0000000053c6c2be,2019-08-02T13:42:00Z
1,5.91,0427fca898279d3a65935d9844b4a5a0bcbe2c05bb80e8e5781e5626,60.14951,24.92138,0000000006dd41f6,2019-08-02T13:42:00Z
2,25.36,054001db3b56465408f021d307930a0829c772d9170496fd7098d072,60.17065,24.93641,000000000f4919c9,2019-08-02T13:42:00Z
3,16.1,106fb4a7acb38af80ef3bfc5b5408e553eba88339ef3ac599f3cd1b4,60.14951,24.92138,0000000006dd41f6,2019-08-02T13:42:00Z
4,25.36,14c7e1511b70f4dd3359cbece1377aebb4d70531f5489eefe53d7c3c,60.16544,24.95398,0000000038d83d41,2019-08-02T13:42:00Z
5,3.74,15918569de0a46a8eb56b43d8d39f7fc82619ff1006f00822c85745c,60.17918,24.95141,00000000675d5200,2019-08-02T13:42:00Z
6,17.4,18af4598d6feda38b1839fc41fb3b98e56b09031c42dca4e8af65d5e,60.17002,24.94407,000000006b087f40,2019-08-02T13:42:00Z
7,1.88,1fbb38dbe073c4204b40f2778934a889bb92175a95ae37cf084dc5b8,60.16531,24.9442,00000000fdda10fe,2019-08-02T13:42:00Z
8,16.1,236c74d692bd8196501793d1bcd7ebe5187666dd6024b4b4c240ef11,60.16897,24.95222,00000000aa852af1,2019-08-02T13:42:00Z
9,14.89,2a93b61a3863ace54349d7a0937e4134fcc6d4dfcf064eefae2b7cf8,60.15432,24.9211,0000000019fb59c4,2019-08-02T13:42:00Z
10,17.4,2af9f18ec38ddcce3e687bdf1a0e3d95da68f65a2028ee4a3bdeddab,60.15432,24.9211,0000000019fb59c4,2019-08-02T13:42:00Z
11,31.5,3944bc7a301be7241d1f7bc4a97f221000d535ce3d8a9af9af9b23b5,60.16531,24.9442,00000000fdda10fe,2019-08-02T13:42:00Z
12,20.28,46454ba38ec0c430335717781f1bc208b9aaa50bd0a9af67cd691f87,60.16897,24.95222,00000000aa852af1,2019-08-02T13:42:00Z
13,38.87,541cdde5332ed33dd6e2f47bc3091d8251b2992ea15305b741d7fa7c,60.16531,24.9442,00000000fdda10fe,2019-08-02T13:42:00Z
14,20.28,5d0b9ae87b0e978fb8cc2d4aaa0afeb40f9ca3005ad706d6c53e57f1,60.16544,24.95398,0000000038d83d41,2019-08-02T13:42:00Z
15,21.87,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,2019-08-02T13:42:00Z
16,9.92,615d410f0b6bdfe238bd2ae35e15233be6ca7037ea5f8f2fde115bab,60.14951,24.92138,0000000006dd41f6,2019-08-02T13:42:00Z
17,6.46,87dfaad29a9276ddddb1fa021d3bc23ad14824c1af16f7d87e713689,60.14951,24.92138,0000000006dd41f6,2019-08-02T13:42:00Z
18,13.75,8c75c3289c84fe4493e1e272a77b615fe1985880c5dc68a7c1a17b53,60.16762,24.95415,000000006b44cce7,2019-08-02T13:42:00Z
19,18.79,8cfbdf5c42bf23b704c2f592cc38076af7758427494a1e103c1be291,60.16448,24.97323,0000000053c6c2be,2019-08-02T13:42:00Z
20,16.1,8ff60f950161ed884860c37d18e95c683a57d568528f4083008a5dd8,60.15432,24.9211,0000000019fb59c4,2019-08-02T13:42:00Z
21,27.28,94b5922a741b974e08d72e750daaf158b93abab4e075dfe8196cb7f1,60.14699,24.922,00000000a53ed894,2019-08-02T13:42:00Z
22,18.79,9843c6216661048343a0e49cf3d8aa2883cf77f452666a1c873a1052,60.16448,24.97323,0000000053c6c2be,2019-08-02T13:42:00Z
23,23.56,9d03d14afa49576281aa26db60e517f7c1ec8aa36f7756959a860a8a,60.17002,24.94407,000000006b087f40,2019-08-02T13:42:00Z
24,21.87,b4cb12a72f5f1017831d7ae0bc090615b1fb81dabcab688816ebef7d,60.16544,24.95398,0000000038d83d41,2019-08-02T13:42:00Z
25,4.11,b4f178c14dfd13e6079dfd746a572d70086b37b77c3d2b4de6511441,60.16531,24.9442,00000000fdda10fe,2019-08-02T13:42:00Z
26,16.1,b4faf2d3c4d2b199afeab6ab63b583fe3a2e81e14abbef6917f25129,60.15432,24.9211,0000000019fb59c4,2019-08-02T13:42:00Z
27,23.56,b5fd6b317890e5ab2d79e2cd1abe61626d45a753c7337d0d40728898,60.16762,24.95415,000000006b44cce7,2019-08-02T13:42:00Z
28,4.94,b8d667fd6461abe89aa81051c3668132a21961f1487b8ee09f5af853,60.17065,24.93641,000000000f4919c9,2019-08-02T13:42:00Z
29,13.75,bb52abe4edeb7604c7a55e84373a051fe6adeac1849883eb0877f237,60.15432,24.9211,0000000019fb59c4,2019-08-02T13:42:00Z
30,9.92,bb98768dad0f7c52cf643f035a3e7e48f5cfe28557c66f2a75914b31,60.15432,24.9211,0000000019fb59c4,2019-08-02T13:42:00Z
31,17.4,c40c37def6bf11a63a2556519a7c6233fd417cdeea2cf14f28e7c42c,60.16531,24.9442,00000000fdda10fe,2019-08-02T13:42:00Z
32,20.28,cea91e2a4f24c54c898c2311bce6f2aee337b57b58a608587ae682e9,60.17002,24.94407,000000006b087f40,2019-08-02T13:42:00Z
33,18.79,cf05623e4d87ce0906c0b0b7dbf53aacc1228016cd27c341228b6e76,60.18203,24.91341,00000000342570c2,2019-08-02T13:42:00Z
34,16.1,d8d39ecacdece7529d8c5ab37b39df75fe63899d7724f856c927c351,60.16544,24.95398,0000000038d83d41,2019-08-02T13:42:00Z
35,33.81,e952aee0a4da5fd0f1fa8b571dc705d603ee4dc27ba1fd73ff55c8a7,60.14699,24.922,00000000a53ed894,2019-08-02T13:42:00Z
36,23.56,f088630d7476dae7d4b7e2bb1f10575f2c89acb4b6e061f3d57c2b40,60.16531,24.9442,00000000fdda10fe,2019-08-02T13:42:00Z
37,14.89,fc4f3a44235f1cfc7b53f14ba2da599976a5a0a220d23b852688e485,60.17918,24.95141,00000000675d5200,2019-08-02T13:42:00Z
38,25.36,00458f68a72e603c810b11bd697cd36ad03e5dbc76a852b336aa5db9,60.14951,24.92138,0000000006dd41f6,2019-08-02T13:42:00Z
39,27.28,012f2e3f88ded61f5e9abe33128cfb5c517c316e1caa22eb9aa3561f,60.17065,24.93641,000000000f4919c9,2019-08-02T13:42:00Z
40,33.81,03445954f20a0c189cca5a38979d85854b5bd5dc2f4a75e5a156a193,60.173,24.92524,0000000096918cfa,2019-08-02T13:42:00Z
41,7.69,03e8bbe10aa071a4150a2e2b6e9e151c26ce594a5236a1b1d48ce536,60.16448,24.97323,0000000053c6c2be,2019-08-02T13:42:00Z
42,14.89,0417fa816067480d534d32155f3e63d1132675872cf5d1c7520738e8,60.14951,24.92138,0000000006dd41f6,2019-08-02T13:42:00Z
43,27.28,053484dc433edeefb1b7fb2234a4321d121a0a2d82a32d704e3881c2,60.16897,24.95222,00000000aa852af1,2019-08-02T13:42:00Z
