,time,hash,latitude,longitude,serial,distance
0,2019-08-03T14:36:00Z,12da42be8fe8555aed555b58a792d6d7c6a9170c948e538365b25694,60.17919,24.95181,000000007b5207b6,7.05
1,2019-08-03T14:36:00Z,14c7e1511b70f4dd3359cbece1377aebb4d70531f5489eefe53d7c3c,60.16544,24.95398,0000000038d83d41,29.32
2,2019-08-03T14:36:00Z,165ebbb4090d47319ae370f0d0854fdc1f6b79499f8b2e4d3c3533c0,60.16544,24.95398,0000000038d83d41,27.28
3,2019-08-03T14:36:00Z,2c94897aa62344f630952ad6032f5d7976419125d126b15c1386c8b1,60.16897,24.95222,00000000aa852af1,10.78
4,2019-08-03T14:36:00Z,356278638469f3a854859dfbc77005621aa0bc5180c97e89974be5bc,60.16897,24.95222,00000000aa852af1,16.1
5,2019-08-03T14:36:00Z,3d2cfe5cf1a646aa98e8de747d6aed1bbc38e571d0936e38d0989404,60.149,24.9843,00000000fffb8cf0,8.38
6,2019-08-03T14:36:00Z,43b676ed3aef4c2d8846694817e76117873be52e7f788e0cb366c1c4,60.16629,24.95957,00000000fb7600be,29.32
7,2019-08-03T14:36:00Z,5119599736782d7274e2c06188289772b33702e6daa10e227c89389a,60.16897,24.95222,00000000aa852af1,8.38
8,2019-08-03T14:36:00Z,555bd491d15fd103d64da1a6e89b8568dafb2bc6c5c4d543ee6691b2,60.16897,24.95222,00000000aa852af1,25.36
9,2019-08-03T14:36:00Z,5969b044e20f218ff711c147f17433466bf3c815fd1c704c4ea86bfa,60.15432,24.9211,0000000019fb59c4,29.32
10,2019-08-03T14:36:00Z,5b8da6887d8adad8b4ef0131af833a39b9cbf1c3b922269f92b4888c,60.17002,24.94407,000000006b087f40,14.89
11,2019-08-03T14:36:00Z,5bbb5184fded3e51bc78e45e39917794285e6bbc72da404802a9599a,60.16531,24.9442,00000000fdda10fe,31.5
12,2019-08-03T14:36:00Z,5d65719c4cbf045f068d084b72302f447d5fd034413d97d13be00d0e,60.18203,24.91341,00000000342570c2,18.79
13,2019-08-03T14:36:00Z,6a657079c1bdc8114c289be1ddd83e5846d4279a920d1697b8ff0033,60.16762,24.95415,000000006b44cce7,13.75
14,2019-08-03T14:36:00Z,6a70e2fbced719333e21eff04fcb9cb36bae9a04d1a3d6ddd96f2c58,60.15432,24.9211,0000000019fb59c4,20.28
15,2019-08-03T14:36:00Z,6b711784b3b9e850577f83be22082f0ca653f4881193333e9fef33a9,60.16829,24.94214,00000000afef4555,23.56
16,2019-08-03T14:36:00Z,6f06341f358e61699fe1e55e986dd0554bc8da28b91daf0c5ad99db6,60.16629,24.95957,00000000fb7600be,23.56
17,2019-08-03T14:36:00Z,76308dc069c8050ff1a3bef9da278fdcbea2d8100b85c357f6397311,60.1538,24.95595,0000000038bf9618,27.28
18,2019-08-03T14:36:00Z,77839e655f856d5295739c2388237a95b399c3b8a4f659cd1345d939,60.16829,24.94214,00000000afef4555,25.36
19,2019-08-03T14:36:00Z,7856cd9a8241b470ce46295386b13c33e1948a956b3f18b7b3497cdb,60.17002,24.94407,000000006b087f40,21.87
20,2019-08-03T14:36:00Z,79f136afa0dd8717337c01c70b457c464aaf0fa25b440f51a394ec23,60.16762,24.95415,000000006b44cce7,12.69
21,2019-08-03T14:36:00Z,7a7e97957ddbc046ff4e3790fa1a4e4fc8d6fe1aeba0bd9e873b9ee0,60.15432,24.9211,0000000019fb59c4,31.5
22,2019-08-03T14:36:00Z,80367590c877dff513029160e8c591671951dbc608a60bb05127f0bc,60.17002,24.94407,000000006b087f40,27.28
23,2019-08-03T14:36:00Z,874f8f82c7188ee3a6354c77c494f6604e19b947d2e2239ba56bbd31,60.14947,24.91438,000000004ef3150d,8.38
24,2019-08-03T14:36:00Z,87dfaad29a9276ddddb1fa021d3bc23ad14824c1af16f7d87e713689,60.14951,24.92138,0000000006dd41f6,8.38
25,2019-08-03T14:36:00Z,8c75c3289c84fe4493e1e272a77b615fe1985880c5dc68a7c1a17b53,60.16762,24.95415,000000006b44cce7,17.4
26,2019-08-03T14:36:00Z,8f4b8ad31871ec848fedcc301f74bd4cedb6498765c3cc70aef4096f,60.16897,24.95222,00000000aa852af1,4.11
27,2019-08-03T14:36:00Z,9124d458e2f020f00969a71a484f239674a3c597beac5938a3e62061,60.1638,24.96846,00000000d747f075,33.81
28,2019-08-03T14:36:00Z,97b2585bf3a42e9fabc1935ca166c9ac17ea78b43e618b20824045eb,60.16544,24.95398,0000000038d83d41,18.79
